tipo,tiempo_prophet,mse_prophet,mae_prophet,mape_prophet,tiempo_2,mse_2,mae_2,mape_2,tiempo_7,mse_7,mae_7,mape_7
1,30.555694103240967,4.776500872689655,1.9889985203526033,0.16121401765176732,0.06939506530761719,4.007645665748978,1.767804592845346,0.13410774777333084,0.5433471202850342,2.431820555947883,1.350113044314742,0.11145856380880124
1,42.40664982795715,4.379986256088144,1.7986218806723355,0.13364228758212993,0.06822514533996582,27.380838121010267,5.008999631508117,0.3869626443773997,0.554530143737793,2.309321578346949,1.3144844078980558,0.10052198417573756
1,38.66660404205322,1.6651656569354656,1.0557083495496753,0.14170960173633493,0.09025216102600098,1.58469115873708,1.0397412033649078,0.15981759906650778,1.0875451564788818,1.7449885588485263,1.1678962160792914,0.1559878229647313
1,59.476802825927734,9.929639115006067,2.3367529505738105,0.12721003440870118,0.07350277900695801,4.247166396370574,1.7383533236529993,0.10647097487148971,0.5928568840026855,10.863879713646957,2.4840536875262647,0.1332147255219119
1,48.605891942977905,8.446227569324417,2.626147865199604,0.2346369901165815,0.07212519645690918,13.35156995585115,3.3137211599433773,0.31682670785557726,0.3529069423675537,12.073304427534799,2.8471001479470246,0.2824302399255024
1,29.9546959400177,4.448002524498188,1.6856955862157113,0.11727045882356905,0.03708910942077637,5.460003398631657,1.9673427679408586,0.1647504632763689,0.23325824737548828,11.958685619995833,2.960375242358974,0.25030716238856476
1,49.980841875076294,45.79762039166544,6.587778190866455,0.35817601741914395,0.1052999496459961,8.038304270418212,2.179864043234654,0.10921458101741914,1.0914409160614014,18.279205557206268,3.7656516060139356,0.19770128094621514
1,50.49893522262573,11.533598403295741,3.0696945140353114,0.20848758370453283,0.07094502449035645,14.759857345451087,3.1957462727045485,0.2113651442810342,0.5601158142089844,12.182953712785512,2.9424619058043673,0.22477832531366546
1,28.933143854141235,16.331809208154628,3.7295295070256254,0.2840921466553149,0.07495808601379395,15.736641871004299,3.5819669617328924,0.2656714273324875,0.5170919895172119,11.563314889543303,2.8946627879694855,0.2110623364377116
1,48.89991617202759,5.982945875985686,2.051908105408552,0.20638033636627914,0.06524419784545898,2.4974024097197605,1.4105324755326436,0.13696970627309046,0.4896728992462158,2.732093596397637,1.3834221202751014,0.13326250558191582
1,38.17248892784119,3.496415349846771,1.4932570639022582,0.10446571948362207,0.06433582305908203,6.178702013157225,2.043042076695904,0.11810074972891352,0.5976629257202148,19.0034761871025,3.547589006929414,0.24756993273412467
1,45.131011724472046,4.091994659476001,1.6283676508496312,0.1272957543962323,0.040075063705444336,2.7004492466631387,1.3528922762427769,0.09697267578185756,0.2122187614440918,2.5010174464526007,1.3333779500907506,0.10583728365431189
1,30.842411041259766,20.123009267246402,3.9948532729298654,0.3466758612339766,0.09682369232177734,24.661290099996148,4.3683968114802765,0.3812441988565081,0.6565098762512207,33.123651967432366,5.409262220017983,0.43555860481895736
1,53.44109582901001,1.309469021656237,0.931356276375951,0.06669742999957229,0.1003420352935791,2.415625018987803,1.269933624775371,0.09104597355653457,1.0880341529846191,4.729568467294765,1.8412552378578289,0.13198140107681072
1,45.72970485687256,7.01913991178482,2.042145914135875,0.21968521269112945,0.09560990333557129,1.1512449627023613,0.852942348351001,0.08883999113016469,0.995474100112915,1.3968675005367428,0.9708913411501418,0.10237069584796425
