tipo,tiempo_1,mse_1,mae_1,mape_1,tiempo_2,mse_2,mae_2,mape_2,tiempo_3,mse_3,mae_3,mape_3,tiempo_4,mse_4,mae_4,mape_4,tiempo_6,mse_6,mae_6,mape_6,tiempo_7,mse_7,mae_7,mape_7
1,0.01190495491027832,3.0209705340310875,1.498566196015081,0.11771921227919158,0.018121957778930664,4.606960028766278,1.6587120663821657,0.13146390193742355,0.029111623764038086,2.477171260114434,1.276361463662305,0.09140596840564115,0.04459333419799805,2.337684082109034,1.253526151108684,0.09053069614399743,0.09881806373596191,2.7046349343503695,1.3453973598155917,0.09712359584312114,0.13028788566589355,1.221710162508109,0.8840367358786897,0.07033360996309602
1,0.011507987976074219,1.685178791613341,1.1831969054600464,0.16419726990404446,0.018587112426757812,1.7817877550497174,1.2001665781806776,0.16318843888952225,0.03194308280944824,5.125483869156013,2.0446251394221773,0.282209526426569,0.049240827560424805,2.4398141748591535,1.29327901420022,0.17631336475164558,0.10335206985473633,5.508159808006382,2.097770983581217,0.28854642932401975,0.13654589653015137,2.295101318350541,1.2117032247814092,0.1508958116134624
1,0.012305974960327148,11.601399899533753,2.5697980634576574,0.10762947548635582,0.01882004737854004,22.06945202857086,4.096519268326841,0.178613530088787,0.0313258171081543,9.685407780163485,2.7215956610765475,0.12047301022257774,0.05126190185546875,5.151317083178669,1.9301208555741673,0.08642163686371923,0.1033639907836914,15.544695814993206,3.124500129276479,0.13230035927069536,0.1349959373474121,14.483691815874293,3.0825210541637027,0.1315641305237604
1,0.012717962265014648,14.919955512397811,3.564255583911882,0.17364850444174043,0.021225929260253906,16.198577340637225,3.6313665893950424,0.17824985782131386,0.03446769714355469,20.812999552076732,4.08505485699628,0.19837604853913424,0.0527348518371582,18.31277696021071,3.8825886705043042,0.19166954574050044,0.10016107559204102,7.737514214680151,2.054230146019256,0.08339153955841645,0.13283824920654297,10.14818532178642,2.388239199843754,0.09725393626991435
1,0.012345075607299805,2.884607012727612,1.3277051509964337,0.07642958354411356,0.019166946411132812,6.768034951069325,2.375404803880049,0.1418494801270582,0.030867815017700195,6.248612725214119,2.1616342908981183,0.12698840031779246,0.04711508750915527,6.621547512567575,2.1931970145307456,0.12865365393916073,0.09634613990783691,2.629708706294989,1.184834228111491,0.06596572275976777,0.14654803276062012,1.3908720141959885,0.9675654279960311,0.056048410524649046
1,0.011682987213134766,1.8840312039055764,1.2216196134165815,0.09129048813389405,0.016447067260742188,1.9781226667716467,0.9799992470121807,0.06565494454479004,0.024914264678955078,1.7648256916565757,0.949045170965713,0.06464477831315929,0.03761410713195801,2.1360025408290095,1.2692950603319193,0.09336550295261713,0.08071589469909668,1.9830489109077114,1.3124652452032428,0.10060467581357556,0.1063079833984375,2.3470742639162507,1.4356549878979539,0.10908370863411287
1,0.011301994323730469,3.6388290449451195,1.6795780366996158,0.2364974623353946,0.016613006591796875,7.863244746497124,2.6060156657640023,0.36796625048460746,0.026696205139160156,3.4766247162524544,1.6212636842960977,0.22820104183887976,0.04362201690673828,3.6357406312221983,1.646572483108395,0.23320201729568027,0.08612465858459473,6.843856732003256,2.386979071852158,0.3334638700134251,0.11632800102233887,6.406997566828044,2.2948861393847886,0.3226671607719627
1,0.01191401481628418,11.055516556678873,3.009126547559557,0.32111415023343276,0.021157264709472656,14.674100268723564,3.6043411981051823,0.385744362709774,0.03424882888793945,13.46252126576542,3.398011169483839,0.360491771222274,0.05506110191345215,22.051451892113352,4.403096827038373,0.47210487121590156,0.10871601104736328,29.20791416287908,4.976111844725216,0.5452534368172394,0.1406869888305664,28.97659830134606,4.898741382134381,0.5356395634006735
1,0.011783838272094727,4.375706624205219,1.9178123788688606,0.1274373951187405,0.01753997802734375,5.400947523891037,1.863326017910565,0.11226874581583307,0.02914261817932129,3.173118662536043,1.159982071740541,0.0676098346078763,0.05163288116455078,1.732966244459152,1.037303312719249,0.06342645606219788,0.11225318908691406,1.5276910107128716,1.00553296431094,0.06466931959909561,0.1459503173828125,1.3510592881253285,0.9650635715411457,0.06360247448306562
1,0.011791229248046875,1.3164038846895565,1.0000352719518764,0.055583274883583444,0.018764019012451172,2.2364387548441544,1.315824333328281,0.07615226446374444,0.030477046966552734,1.3309215298395323,0.9785863539492096,0.05755843245144837,0.0490870475769043,1.4255623592969549,0.9851853438221441,0.05869227668116028,0.09997916221618652,0.8115960073853419,0.7461471338452955,0.0444325401335644,0.13025283813476562,0.7047877211811716,0.7145038171240214,0.042337295856472945
2,0.022415876388549805,1.7840424423829135,1.1041703343655758,0.11349077802870171,0.04355669021606445,2.4012020188880747,1.240968807166727,0.12855260533177912,0.07752799987792969,2.046858099032143,1.10690008786752,0.11636063152656151,0.12270498275756836,2.4527779397675817,1.2107703872432969,0.12570855952595816,0.2566819190979004,3.658271582541019,1.5300668673592817,0.15985263733754154,0.36313915252685547,4.640003428380427,1.7977795798485443,0.18838332238152222
2,0.02255725860595703,21.112862821585377,3.6967355269965547,0.22004151833510197,0.042275190353393555,27.264452710421406,4.157994285510483,0.24131189437089376,0.07924389839172363,26.369867222739774,4.145291813523996,0.24467992685482298,0.1241610050201416,24.577996518729815,3.733838904665611,0.21533767824797453,0.28632497787475586,27.303157267393555,4.144118609075508,0.2401456755018649,0.3983607292175293,19.77599207433339,3.721147066919084,0.2291433940220142
2,0.023604869842529297,5.319273608673957,2.046224002787808,0.17040189630529778,0.049773216247558594,3.090275899107752,1.4469411289894314,0.11339188768322851,0.09040093421936035,3.8975116866784774,1.6263496890603246,0.1298126603851063,0.1487112045288086,3.895571670077484,1.6600089355734922,0.12795269595569755,0.2951071262359619,7.96610764353213,2.455063160467908,0.17863811438197277,0.37104320526123047,8.322880479417302,2.4779762243114387,0.17843311697710004
2,0.02328014373779297,9.973575092975581,2.858437051206614,0.21172292731979248,0.043044090270996094,9.07260696018208,2.708780973662769,0.19612215154643817,0.08189892768859863,9.968218078050144,2.401772453178158,0.14868362891370407,0.13967108726501465,14.151041974018197,3.0951093272203196,0.1963864775326206,0.31055116653442383,15.07535385958999,3.129097147345599,0.19664239466386238,0.40896105766296387,14.3124187429397,3.0504210529006683,0.1925277306334239
2,0.02467799186706543,8.727574478209855,2.594847628418138,0.23792172224465868,0.046344757080078125,7.469613793300901,2.3464376542828833,0.21336380967163993,0.09102582931518555,7.321041926437558,2.2506784154411825,0.20323908023711268,0.14115381240844727,6.971202191474252,2.240396415505988,0.20180531762682863,0.28896594047546387,6.693253440393343,2.1501745843530373,0.19322023997987947,0.3844029903411865,6.617772322688643,2.1353585859714457,0.1915694736663979
2,0.023569107055664062,12.992810386520778,3.3072554799455296,0.22707120641310805,0.04237103462219238,14.310148853329801,3.4563918518260586,0.2326343906045918,0.08087587356567383,26.126992391448443,4.617079992641352,0.2905618874074511,0.1341710090637207,24.25534484546992,4.414908489078689,0.27819944424500337,0.31084179878234863,24.693146737748602,4.261012922601595,0.25942022731168,0.4079561233520508,24.54448271072093,4.297800937368181,0.264326667492945
2,0.024365901947021484,2.1006457902406557,1.16175037567443,0.06908639876023369,0.05208086967468262,2.0865377131182803,1.0857095680774824,0.06041745668112878,0.09218192100524902,2.613954922546575,1.213705386753094,0.06708877560236669,0.1591811180114746,2.0407205189344952,1.0593723010183433,0.059355930373984254,0.33447813987731934,3.168847249409515,1.28306932657058,0.07204484741734252,0.4507741928100586,4.25858634548682,1.3908822072037734,0.07429007166295869
2,0.023190021514892578,13.831307663681324,2.7708364233260205,0.15895947577375297,0.04071807861328125,12.402320344823925,2.770447560387405,0.16686246467803015,0.08496999740600586,9.916161743877597,2.4219770194468757,0.1469198148226177,0.14884614944458008,11.716570062200867,2.7903331706019343,0.1694291020954802,0.3425872325897217,9.74075202980656,2.36831558251045,0.13794625065366017,0.43950414657592773,9.134089848736755,2.3556544359234564,0.1391039048225529
2,0.022340059280395508,2.1507466859191617,1.2587253901510451,0.09853839717047119,0.03758835792541504,2.0684381465386243,1.0218958761621189,0.07753167391831428,0.07449603080749512,2.279171556198999,1.1349463339116168,0.08856100702113402,0.12990784645080566,2.685694239898613,1.1676894515385086,0.09243855401342256,0.3078041076660156,2.3159382844100787,1.1055767129935743,0.08442301902807958,0.4105238914489746,2.2189057533405077,1.0812425699175712,0.08605453026381667
2,0.022840023040771484,10.458214020594122,2.853833476412401,0.2380055924101746,0.045683860778808594,3.7864801706081224,1.5853842667053615,0.11710957953410461,0.0934150218963623,10.690595572439449,2.8085235244942215,0.25272601286471535,0.15717291831970215,10.404670289848047,2.6780250065400555,0.24079692867703625,0.3231320381164551,4.428897560208754,1.7138296762681724,0.15222845110870473,0.4206562042236328,2.7209404405446342,1.3572036788034219,0.12006236728031704
2,0.023321151733398438,2.5448839131490613,1.2283787958017751,0.06462811392608146,0.04877901077270508,2.6753543524974006,1.2040198905559671,0.07107495069960833,0.09769892692565918,2.5959230194242653,1.1957730267349125,0.06992184909572964,0.17809486389160156,3.09102082885701,1.4577155049592123,0.08621357377087659,0.3685290813446045,2.018669193651738,1.0623420056392623,0.058998993951678964,0.5053660869598389,1.7826702087043167,0.9547339654402712,0.049281093881965554
2,0.024278879165649414,19.210128883513065,3.759173770553383,0.31295818574168566,0.05112481117248535,19.69199415763822,3.9263639405329838,0.31474750534897467,0.09003067016601562,19.62060923104113,3.993885689076412,0.3189488858144021,0.14936518669128418,18.7924646163922,3.895719461295568,0.30655305960288204,0.32613611221313477,20.07859505049508,4.021123516966718,0.29587298703997056,0.4380309581756592,17.64866022533079,3.7196436387262506,0.2684380455483446
2,0.02473282814025879,54.335317599905636,5.572155137401704,0.16819453237873186,0.04772019386291504,108.24482123264845,9.027192062843291,0.28723860787925465,0.09579682350158691,110.03549423315813,9.192146794335677,0.2938474833477781,0.15759992599487305,110.56533917150487,9.258659857466778,0.29656117343805144,0.35599398612976074,114.97946984450094,9.836990689517224,0.3210607665298083,0.4760301113128662,121.71717121137992,10.180109940096619,0.333083421837095
2,0.02581310272216797,4.629348816340218,1.9305547037542967,0.17115035254731295,0.047096967697143555,2.199220156124211,1.2096649449832129,0.09708200749723932,0.0858769416809082,2.6315923543226267,1.3878798469787494,0.11490000836235326,0.13215303421020508,2.6932321237706685,1.3838385195147362,0.11286404799967971,0.2983880043029785,8.936766267778372,2.647981092081276,0.23089215631795415,0.37883496284484863,9.282642171106948,2.706994383889039,0.23640878979441352
2,0.022669076919555664,5.164507151775385,1.888937626098178,0.2694150996096141,0.0418400764465332,4.188725316723072,1.7755521774270155,0.3202824642258962,0.08040189743041992,12.452392180884496,2.8567492583155096,0.5576542799787657,0.14148378372192383,16.607335583380763,3.682847926807323,0.6503369042706624,0.3052978515625,18.406398946677413,3.8668490621782285,0.6874805190217961,0.3951122760772705,19.388195340004575,3.9963573446422167,0.7081650717127181
2,0.02302384376525879,0.45487135435624576,0.5730865860199955,0.038818086048757895,0.04637479782104492,1.175595911111077,0.9648250344328666,0.064535941768099,0.0876011848449707,1.2910428129240386,0.9894584358870736,0.06512959067217777,0.14473986625671387,1.1174182245067608,0.9159008315382434,0.06085771345565603,0.3455369472503662,5.268749708236173,1.9400894331742642,0.12796630779419704,0.4752011299133301,4.005399878366787,1.6177539325717814,0.10525360695910069
2,0.023493051528930664,2.1420379658953785,1.3267434756698782,0.1152990508361152,0.044000864028930664,0.9419927674293879,0.8389559081847638,0.07299715088818905,0.08941793441772461,0.7672367559741738,0.7882619058231347,0.06710645966629127,0.1499168872833252,2.311884086140156,1.2893433164793768,0.10934709293678102,0.3270759582519531,2.004068828772832,1.1189819034337212,0.0925375278265912,0.4442107677459717,3.230331544140901,1.2769549111639098,0.10277474916362618
2,0.02413201332092285,12.69408434227951,3.12622824441596,0.21696323037936424,0.044486045837402344,12.18884457201112,3.104389044582863,0.213746650207759,0.08561420440673828,13.64687452825448,3.28545222062756,0.2252745287990352,0.14631104469299316,14.440691769647492,3.3877449267566724,0.23229038892992793,0.2966768741607666,15.033417216436122,3.474559250207335,0.2358279896561284,0.38942909240722656,15.418061863396398,3.521175671148658,0.237643133217863
2,0.02329707145690918,52.274826592249774,5.6945114473734,0.23511806858529802,0.06825518608093262,60.50252563696992,5.56825552175282,0.2033888783234101,0.09546113014221191,68.6415386716702,5.83409809070008,0.21050019673234735,0.16739821434020996,80.07566487559725,6.690118769963575,0.24760802989878805,0.37016916275024414,46.89355352552886,5.169723327269191,0.19768667413281474,0.4962751865386963,10.045667621065396,2.463308566699022,0.1057359624714846
2,0.021322011947631836,0.7495029886876461,0.7442374965687567,0.07557680089256226,0.043219804763793945,1.0284199560555194,0.7860835605434353,0.07950290539380643,0.08623790740966797,1.7477611875236327,1.0534473124554475,0.10554728556613974,0.1165931224822998,1.6169372087799474,1.0162094931982606,0.10202584654174118,0.2664492130279541,1.1944506571220703,0.8815290968344814,0.08963754610132413,0.3719213008880615,3.5949962859164386,1.5464544657790447,0.1575176072658672
3,0.03633999824523926,20.993602400792522,3.7726686144804926,0.7178257022803999,0.0963892936706543,20.360605243812127,3.8325234753541864,0.7362675663882857,0.2064521312713623,24.459657766541934,4.148676986439674,0.7949412903992603,0.35713911056518555,22.642479181476673,3.979348592799953,0.7685806787198484,0.8285539150238037,23.494712564944408,4.115995753004642,0.7823760843102752,0.9879062175750732,24.715510949353536,4.238207934683816,0.8024967181329534
3,0.03749895095825195,3.6288762342981125,1.6968933931378534,0.1702382823016082,0.0683298110961914,3.419732602071556,1.4789816284413493,0.15228688212343938,0.12790298461914062,6.467673195888693,2.0987568501791642,0.21755666101368135,0.1967170238494873,6.658774634462396,2.1524131926021024,0.22176321465812585,0.40561914443969727,6.932649862357839,2.214732025911319,0.22673345562565228,0.6015832424163818,6.923263077521089,2.200674417272781,0.2255551174674635
3,0.035562992095947266,6.203406384405678,2.024843649091176,0.13115852269418746,0.09622812271118164,7.545701413561495,2.079559487103625,0.13105148425523547,0.20883703231811523,8.710199481764027,2.2392758579607612,0.14177736558105403,0.3840019702911377,7.405039495348352,2.09568061104129,0.13347583487850498,0.8592278957366943,5.811433683924277,1.742015580355966,0.10858835888324503,1.1651818752288818,5.057698150172761,1.6123455522951966,0.10107425901118208
3,0.03467702865600586,1.2716719517956625,0.8779356911942293,0.10620551992189843,0.08307194709777832,1.7141119427094496,1.093275548921037,0.12956632076711214,0.18040204048156738,2.9232657833538926,1.3882804470654682,0.16854400767248412,0.3297860622406006,3.3393054108197333,1.5156343333590314,0.18589873437434476,0.6994528770446777,5.388697715060209,1.9283003987228793,0.2311551018371649,0.9775288105010986,10.282003888076892,2.699891550701279,0.32677160850297216
3,0.037541866302490234,8.177167189108326,2.3555225734060508,0.18346019481511527,0.09927988052368164,5.004119602693131,1.7299345654401737,0.12317854644657894,0.18924403190612793,9.904860078734455,2.255626633963996,0.14779798330206206,0.3379218578338623,9.792032309578003,2.2670858783909527,0.1502551522849179,0.7603089809417725,10.478601736394344,2.428241062985144,0.163993245148358,1.0352249145507812,11.114973357781928,2.723287412127212,0.21286440948139826
3,0.03698396682739258,9.882482955548944,2.824438826084543,0.202265153443099,0.10348010063171387,6.141788266350517,2.297673909861609,0.15934679789489514,0.2158982753753662,3.14889685615344,1.4561220229553649,0.09550912974884841,0.39096879959106445,12.733433269090531,3.341040218498472,0.2290234763601936,0.9237580299377441,5.452995132958046,1.6846191736695677,0.10703247191037787,1.2137370109558105,6.8674993472139185,1.886636486553113,0.12135673884790105
3,0.03548693656921387,2.714505353117779,1.227760499164062,0.12837504541612038,0.09393906593322754,2.7354029746908872,1.4570992648168017,0.16725883796482532,0.21719002723693848,2.3393726902615395,1.3175438741677261,0.15229268142136432,0.3841438293457031,2.7752099406416715,1.4490666163605053,0.1724986398801867,0.8222310543060303,13.21679601393361,3.413113525369139,0.3894353006938714,0.9478108882904053,13.487024283418101,3.4201699872183315,0.3886682386938441
3,0.03274083137512207,2.4584208765704982,1.350677043396799,0.11939354337463841,0.0770111083984375,2.4397387650828173,1.2937888334426804,0.1147485981838167,0.16542315483093262,2.4911383554148703,1.3656504998271248,0.12109028421648801,0.3189990520477295,2.64016539126595,1.4312831478853139,0.12980991595096558,0.7320208549499512,2.139747121858683,1.303057493143063,0.1197704567622438,1.041430950164795,1.958505239810853,1.2191141335794111,0.10893525442635811
3,0.034654855728149414,2.6714348970663138,1.4193518231454167,0.17444399796574464,0.092742919921875,2.9394054149490927,1.3327344498313967,0.1856895363906401,0.22027802467346191,3.092574487642549,1.3891099685017823,0.1924686015197019,0.37078404426574707,3.3884978071616234,1.4726435892918945,0.20290860194675078,0.7107231616973877,3.5541310828593264,1.48417606536536,0.20216359862174013,0.8905353546142578,3.1562204556572513,1.4130452846045936,0.19451980698855506
3,0.03681826591491699,2.6437793584061557,1.329084850374026,0.10470803275480968,0.09687995910644531,3.714327672715606,1.5424061806715312,0.11642264645013145,0.19388484954833984,2.9424116507988973,1.3786294135633765,0.10447107456067332,0.39992809295654297,2.5624633752468546,1.2670808471090917,0.09620187209096025,0.8411459922790527,11.21601036895131,2.9459049436666622,0.24194525808668743,1.1049590110778809,18.253465570780072,3.5259693879583613,0.2968265744795182
3,0.03503775596618652,1.1261455489948848,0.7545472426654103,0.04605760171012133,0.09121298789978027,1.8413328583190198,1.1290471714951247,0.07528881709000013,0.19261717796325684,2.548606295542065,1.3512814660772752,0.09178774736646186,0.3820819854736328,1.9283868966228468,1.1740710448579335,0.0765921025912128,0.8810908794403076,2.5553799901733023,1.3496213055515514,0.08669833822046885,1.1434829235076904,2.151095313768867,1.2115692640384315,0.07772450884416762
3,0.03637194633483887,56.53354666241273,7.003467387641071,0.26848173798850783,0.09026598930358887,66.9336069983913,7.512067666826169,0.2857523300020533,0.20345067977905273,77.09120447750968,8.02695858902339,0.3048866925113008,0.3719649314880371,71.32058926847056,7.763287978310923,0.2955895343526789,0.8701140880584717,86.28107542273186,8.59180057652022,0.3292686399813686,1.1727218627929688,77.42695471623531,8.054437821840533,0.30743081642791137
3,0.033332109451293945,2.9834894677489094,1.5109072268166808,0.13449672586987624,0.08895087242126465,1.6180651270692268,1.0129978256039216,0.08746466481458531,0.17360997200012207,1.9986855317844245,1.123947717333232,0.09657672899193354,0.31028103828430176,3.067027035044532,1.4897627750668383,0.13162730411493173,0.7643320560455322,3.861266947671704,1.6673497542125888,0.15723436795970905,1.1625041961669922,30.905882094880944,4.807736002521705,0.4554774558014689
3,0.037130117416381836,12.778801452535403,3.0606974695529656,0.18198646396178753,0.11093401908874512,10.278684109615243,2.911192771522381,0.16092709415009565,0.23469805717468262,12.334699847824853,2.8945822440909192,0.1438907816540383,0.4390830993652344,4.381705369872945,1.8711654594343967,0.10687289318547191,0.9479670524597168,7.262376481992051,2.2406541752355498,0.11251280980917332,1.4049742221832275,10.12401860675578,2.8984264887799194,0.15980893279559796
3,0.03859829902648926,6.513061175790202,2.1119254816078024,0.2605591539610094,0.09156990051269531,7.816433005133474,2.318641595954499,0.30025287462185585,0.18979811668395996,8.22429771782351,2.368238489429627,0.3078829157756728,0.3651721477508545,4.878430776160775,1.7071508029924276,0.22096079896590656,0.6281659603118896,4.7086111511150825,1.6919860766406771,0.21730354999813872,0.7960748672485352,4.507987423577649,1.676320727837144,0.21514667689374922
3,0.033980369567871094,2.4248916675143954,1.4038262006913085,0.18846973510659126,0.0902562141418457,1.6287013771573333,1.0361621838725252,0.15788205939286915,0.19778800010681152,3.7999365100282128,1.573774838978191,0.23423329507969998,0.35802507400512695,2.6208985202674873,1.267917980958949,0.16525338201026873,0.8134410381317139,1.8874178330485418,1.022144872908508,0.13480415388509925,1.1688590049743652,2.5060883996564374,1.1753845281294342,0.1582711480532371
3,0.03538084030151367,21.83824859028232,3.5827290090738853,0.20139023612661588,0.08366203308105469,15.644231684526106,2.8101713916620037,0.15819458512250864,0.17694592475891113,16.62275157946472,2.843045301257974,0.15953329276472636,0.28998494148254395,16.380523319641547,2.8271408734817007,0.15811170521213533,0.7821700572967529,10.146224266447184,2.2868853952680386,0.1286956704946522,1.1192491054534912,8.901043796754971,2.061608914677278,0.11672816368509453
3,0.03656005859375,15.448828491664536,3.2554311732005807,0.3372865798828917,0.10067987442016602,18.20918556287119,3.52012076183191,0.3779059009022773,0.2093818187713623,9.792903259647055,2.3828255139570635,0.28248711356088724,0.3481130599975586,7.891962477937217,2.2627001829298417,0.2505339184096365,0.8350129127502441,15.42985925194062,3.382537723090285,0.3444055337870717,1.1340126991271973,14.682526916951197,3.4685048560132747,0.29003457016644724
3,0.03721880912780762,4.628368296705759,1.6005195745613559,0.08902088700173043,0.10404491424560547,2.443364463222116,1.2605226109265537,0.08341221567653061,0.21252989768981934,1.5395477258725458,0.9261136453708608,0.05537970696891568,0.36162686347961426,1.6821033717178437,1.0003314996670132,0.059168014359894334,0.8784294128417969,4.013677418137811,1.500381695511638,0.08513839517294546,1.2491950988769531,4.734144880245672,1.624103569054323,0.09236003417533846
3,0.03533506393432617,4.383523650795922,1.6604046203324205,0.25128376019921933,0.0837559700012207,4.80917130412425,1.8897927000616879,0.3186682819496671,0.1757798194885254,2.6211183741316826,1.2917808396019461,0.19693809122575245,0.27948689460754395,2.2768130599787173,1.166638188832986,0.1805199614151808,0.6939487457275391,4.306356139138473,1.7293141850750846,0.29743442667258785,1.043534755706787,3.9364692958043475,1.6822556207351833,0.2884555706701731
4,0.05199694633483887,17.937677253441787,3.437558418109004,0.1746307911482815,0.17712092399597168,20.041324870464482,3.42741563553003,0.16704319020070577,0.4299750328063965,12.406406545060483,2.719525266697854,0.13750294513546654,0.7911648750305176,22.37091564780174,4.106998555895282,0.25347413770581206,1.8416900634765625,29.283252324042923,4.801393693672133,0.30744118798657766,2.5063412189483643,27.99643023892393,4.690642000553793,0.3002441870685563
4,0.05495190620422363,7.592908115097693,2.367557513694985,0.15719999052017916,0.19453907012939453,14.297050802430652,3.0475359129180286,0.18398857571561555,0.44237399101257324,11.121506133454838,2.726827158099938,0.1696312472800753,0.7850522994995117,10.682264256957845,2.6883127014676744,0.16831165140508686,1.8651020526885986,6.571279083606282,1.8689364582568893,0.11647666496743896,2.4725699424743652,6.059949594929923,1.8359892422592534,0.1151914278447414
4,0.04468512535095215,43.70075002365201,5.640290435364449,0.27131640439295984,0.15836119651794434,22.410589922540584,4.275220782299427,0.21398274366695458,0.40002012252807617,20.567155983600518,3.8631204693407626,0.19015421458526338,0.7571001052856445,23.767529274643227,4.148327103300939,0.20677647490893616,1.7774772644042969,25.0391592672367,4.317106840472737,0.21220173465923878,2.4474520683288574,24.806011919882135,4.36038806481746,0.21462193902664395
4,0.052073001861572266,8.40316512462491,2.4260144917547084,0.15529966519544822,0.15627503395080566,15.690020293857138,3.5167925208326203,0.23057484565053477,0.3312258720397949,16.750708717426562,3.654334261882459,0.23825173519511403,0.5919740200042725,16.821092639605972,3.6932361464605763,0.24145899410885666,1.367365837097168,21.791121324108143,4.249142849330047,0.2796325143844644,1.8264410495758057,16.662042655462468,3.6452345182649992,0.23778546617397764
