tipo,tiempo_Prophet,mse_Prophet,mae_Prophet,mape_Prophet,tiempo_2,mse_2,mae_2,mape_2,tiempo_7,mse_7,mae_7,mape_7
1,63.0215368270874,11.78777517341708,3.2808311007124558,0.28867466897835675,0.021374940872192383,32.44228517070915,5.017813539018109,0.48509492700570744,0.1390819549560547,52.955734991845965,6.401232196033596,0.6325667944003025
1,55.728399991989136,14.807462024748753,3.5990759257829246,0.2184410001301298,0.023221969604492188,18.67266935249137,3.0007605171775835,0.2202607067747184,0.3048110008239746,23.587388213457174,3.3643552930763527,0.2481537517428547
1,57.110304832458496,11.576043773283201,3.2129965688581095,0.22282689670534797,0.0263822078704834,28.568883372972085,4.145697336385385,0.3508482046225729,0.147963285446167,41.5063787523336,5.068209240993536,0.43457274619334285
1,64.85648274421692,12.124491709170627,3.3271310559073055,0.30003748372035616,0.020607948303222656,30.67904204242924,4.960812139447403,0.4857943251131969,0.12096786499023438,51.549495540847204,6.403698190650263,0.6383711315540901
1,56.42014813423157,10.592505225895605,3.100307838108981,0.23344178437766297,0.017349958419799805,32.07267109803144,4.681102815208848,0.41450859021595593,0.12561392784118652,47.381631130203154,5.7490927905745215,0.5167558303214073
1,73.64797616004944,11.805426908896543,3.243038673953072,0.22179391375012458,0.03354501724243164,27.891689037232037,4.042986657345277,0.3390320439463701,0.1329030990600586,40.14474494916735,4.904373382864651,0.4163913557426695
1,71.38622713088989,27.594893142594902,5.108890079059534,0.2841077127118335,0.02166581153869629,1.8983485431043772,1.088148004895953,0.062193736673762635,0.1381988525390625,2.951421759092709,1.5194100935008397,0.08691454035384007
1,63.88178992271423,11.365381324558363,3.2262924286750376,0.31774861422611816,0.02481985092163086,37.64642084563,5.941636992152442,0.5522763206434415,0.13923931121826172,50.07560990580836,6.762145035279564,0.6586942990818222
1,68.19465780258179,10.792779439460686,3.1063755727643305,0.22956075281932894,0.01766204833984375,31.67408710319451,4.618304174771853,0.40741581549377104,0.11677289009094238,46.82371840318573,5.680942136633568,0.5086045567690142
1,78.24223399162292,11.510065043410892,3.2441334981110876,0.3063838816961798,0.018686771392822266,32.73401390892658,5.310911281359803,0.5130802155660149,0.1220557689666748,49.49213973519778,6.4428325134286775,0.6373346585827931
1,74.26821398735046,12.09612721017137,3.3238840207698153,0.30346572708489616,0.02403092384338379,30.32550974018062,4.955351369123661,0.48578940450599856,0.16145730018615723,50.61909120110804,6.356415530297923,0.6344538176207537
1,61.51424527168274,10.792779439460686,3.1063755727643305,0.22956075281932894,0.02070331573486328,31.67408710319451,4.618304174771853,0.40741581549377104,0.1401972770690918,46.82371840318573,5.680942136633568,0.5086045567690142
1,58.947060108184814,25.746860878680735,4.916598813185122,0.2747474357395351,0.019063949584960938,2.460259114244794,1.1825851879284954,0.06764316456713317,0.11934423446655273,3.193610329544498,1.5663932363418975,0.08969517346805629
1,81.6133508682251,11.106993795759145,3.1934268686417524,0.3083270296509837,0.01864790916442871,34.98135745273256,5.6108649836204405,0.5338135868389907,0.12221693992614746,50.02479734045909,6.619994041804884,0.6478591995425563
1,68.91228175163269,11.25236939217742,3.2146795094784513,0.3075198147169417,0.022450923919677734,34.63419034484172,5.534729287711586,0.5298002311853008,0.13704609870910645,49.82621435093697,6.571305483813023,0.6439058326938997
1,82.886714220047,11.87648755994528,3.2920596389551364,0.3056748389598412,0.018908023834228516,30.821847764819072,5.102928494108997,0.4962774250077963,0.12183880805969238,50.17488035327719,6.398074547519735,0.6369648598921677
1,57.85450315475464,12.175821813550291,3.29063558202613,0.21866702343257374,0.018123626708984375,26.16605744220307,3.89220487729652,0.3173652366947755,0.12296199798583984,36.94190823694809,4.5789273600467615,0.3792000373304589
1,72.60449981689453,17.700115294889482,3.9464101531185256,0.2336208773281403,0.022349119186401367,15.614315374665262,2.5913028162027274,0.1821162674292718,0.14992785453796387,18.078651912826178,2.818702793326791,0.19743650185894668
1,64.89519906044006,12.070923515127646,3.3206190306377805,0.3045494755032836,0.023543834686279297,30.4162530937312,4.992342918687393,0.48837420364993944,0.1396019458770752,50.52588312997537,6.373207835804649,0.6355169126306913
1,48.39968705177307,10.592505225895605,3.100307838108981,0.23344178437766297,0.020615816116333008,32.07267109803144,4.681102815208848,0.41450859021595593,0.13972210884094238,47.381631130203154,5.7490927905745215,0.5167558303214073
2,73.79426002502441,35.960824194641106,5.721246034153341,0.3149311912225788,0.03276705741882324,5.284957824316154,1.9189408397097492,0.10445507183247922,0.28136706352233887,49.792231163675694,6.073842871246789,0.3327574580687457
2,68.50017809867859,24.904641789986158,4.435234884125684,0.26277743127473413,0.04380607604980469,18.949539794899668,3.1900847753396744,0.25582093940502554,0.3592190742492676,38.100781277708876,5.007378584683484,0.28679528307950153
2,76.26444888114929,37.65715336462686,5.884307259030493,0.3232592009787572,0.0393829345703125,7.6827182920512085,2.397788546349408,0.13110622639172154,0.3378469944000244,51.550779957993946,6.203559253205838,0.3394957735252757
2,76.8173758983612,24.64908140249634,4.449327679455517,0.28127573014302937,0.039808034896850586,21.050822691381654,3.6132479900231704,0.3073812365508511,0.3257100582122803,33.354128742193005,4.593796381414346,0.2669996776903622
2,74.36643314361572,26.768259129747122,4.606693329297018,0.26537765716191064,0.038286685943603516,18.71436763622016,3.1860178617896477,0.24044021793239115,0.3158581256866455,41.42007400339405,5.478172379979637,0.3147284868911358
2,43.41189384460449,25.569745155394028,4.4845924398131,0.2701470447165488,0.03737497329711914,20.665667869022126,3.447285638481565,0.28438305533602964,0.2993760108947754,39.82890187137338,5.256155714080038,0.3037046645755211
2,66.59017300605774,34.74290464103998,5.580734917285665,0.3096826890132316,0.032363176345825195,6.30668776827392,1.8084885351636177,0.10256843625071536,0.2678499221801758,46.74837191849094,5.91856630709884,0.3263158461049404
2,62.816174030303955,38.11906049224836,5.924744581288254,0.32426858896081795,0.033967018127441406,56.7364071318901,7.262315215628398,0.40172277348571467,0.30832505226135254,66.06600480595162,7.26430578769816,0.4004091172676485
2,59.99574589729309,37.03549525342905,5.777587444209686,0.31749807761881954,0.03350186347961426,50.95842696862036,6.319891012211319,0.3383415976567974,0.26994919776916504,53.42904747210938,5.981294050406528,0.3185931291618569
2,52.45341515541077,34.73261188546571,5.5759701599816465,0.3069643423266774,0.03536367416381836,47.58785847471154,5.905955831785999,0.31454922247587375,0.29924917221069336,45.21015199787795,5.158407611443806,0.26985182415551023
2,40.55033493041992,24.963851181354755,4.455543479254011,0.2617774927177376,0.038210153579711914,18.719673380378804,3.1492267956756916,0.24614456032948218,0.2991461753845215,39.23129600380247,5.139387149872811,0.29459017219580447
2,39.813042879104614,26.820196586247537,4.667703437942983,0.2640464893069327,0.04405093193054199,14.490964650631689,2.575957134343241,0.18137830266945265,0.3188920021057129,41.77913707911753,5.440577141040573,0.3037150516853387
2,65.32255816459656,32.98263870060202,5.3416044771283095,0.2967528057812571,0.0320589542388916,9.930861105464166,2.3664579545475575,0.14209063845385242,0.2661459445953369,47.09421110650575,5.964067743443749,0.33051409235393164
2,39.304075956344604,26.580452398721906,4.627906100916291,0.2646713970996419,0.050598859786987305,17.22619756560276,2.959006511771482,0.2155389860367586,0.3649630546569824,42.02983245143819,5.487340090310243,0.3093792709390549
2,55.96912479400635,23.858020659984817,4.3677175036192315,0.2788686814518757,0.0391848087310791,18.97859433824239,3.408718781883841,0.2955512785069622,0.3326408863067627,21.134536004394576,3.684400109576576,0.22335001819204878
2,57.591509103775024,24.63798825991856,4.462118414298016,0.2823339416116848,0.036132097244262695,21.99851108452613,3.706700458223065,0.31317371426697144,0.3004758358001709,36.557519540274875,4.868576355835876,0.28085743868118146
2,67.18251013755798,34.74290464103998,5.580734917285665,0.3096826890132316,0.03559708595275879,6.30668776827392,1.8084885351636177,0.10256843625071536,0.3024158477783203,46.74837191849094,5.91856630709884,0.3263158461049404
2,66.10517001152039,38.40461509122392,5.949135966141523,0.3254909598145245,0.03243899345397949,54.220036151964244,7.1245175896729265,0.39518804263932567,0.262188196182251,62.77932063595523,6.939062409337857,0.3812381040625627
2,64.34348678588867,26.771323244670373,4.603422221028261,0.26570866904694457,0.03864097595214844,18.96447569510587,3.2246661280924926,0.2446949536130194,0.31774282455444336,41.225515371157634,5.447685076888701,0.31332777727274175
2,67.97400498390198,38.11906049224836,5.924744581288254,0.32426858896081795,0.03722810745239258,56.7364071318901,7.262315215628398,0.40172277348571467,0.3120729923248291,66.06600480595162,7.26430578769816,0.4004091172676485
3,49.244004011154175,42.72378797306915,6.310380259863928,0.3506355063826126,0.06023812294006348,41.43568013242603,5.538926603786273,0.30579801862447553,0.6207890510559082,50.616782972896594,5.877232607571287,0.3193473538108928
3,88.3471167087555,31.34551804808748,5.327097815574902,0.3087448762974116,0.0727691650390625,18.340854179108007,3.3296666867795617,0.18924929789691433,0.658416748046875,32.01279774635739,4.934075099226008,0.28505844395974006
3,34.55499076843262,28.235437018456995,4.80993107640467,0.27996808770674875,0.06191587448120117,49.78566183341605,6.65892877322189,0.430766793125566,0.6367881298065186,49.34149972266714,6.1255150865248975,0.35700468018885256
3,48.57355618476868,26.564020215287044,4.734013454094066,0.2791358457350716,0.0713343620300293,20.569577312192255,3.4710376359147457,0.20964319131277545,0.6185991764068604,25.754647614270887,4.3496790267895555,0.25695888703415637
3,65.14128994941711,26.938546233919112,4.577873107725908,0.2747898624929776,0.07217192649841309,32.87448816255599,5.084333812504455,0.3088979340025398,0.683150053024292,44.01984747215248,5.171972729938617,0.29402811597611794
3,58.40175676345825,29.33208222131331,4.886327618070771,0.288099452054093,0.0614628791809082,49.02967650732146,6.68523924263249,0.44310868461261516,0.5923240184783936,48.72001021263807,5.711937630158023,0.32026315192322047
3,47.103394746780396,44.54748123739327,6.4302291214080345,0.354118371686091,0.061934709548950195,39.62387239052731,5.625599901667532,0.31021033697009764,0.6660261154174805,57.46689748714766,5.8818155761513085,0.32096619046987485
3,49.15864181518555,41.11183945972531,6.168638264200764,0.34514440189156165,0.06367278099060059,41.37648155229921,5.576569395144842,0.3085870722781985,0.715386152267456,47.613826102280505,5.753768371898472,0.31343059850266974
3,55.40914011001587,43.47844426927547,6.333607325319544,0.3503809304403108,0.08269786834716797,33.41998715436229,4.714898534221138,0.2544245688140458,0.6915369033813477,35.17476860566479,4.978612978814143,0.27058194296112154
3,61.49904990196228,31.49752202158513,5.398489219103599,0.31089717845653264,0.11023473739624023,19.655629129495548,3.586255319507133,0.2057689138613357,0.678804874420166,12.252487208486285,2.8233121076474856,0.1638050367153003
3,60.85376214981079,30.150596891454672,5.205675529240969,0.3024283223918434,0.06208467483520508,18.51671033647919,3.2946432096966065,0.1866405046848018,0.6199290752410889,36.44711369428418,5.4778595599936715,0.31820588810367156
3,25.519953727722168,40.37791806038597,6.08576422407889,0.33648400634669934,0.06467127799987793,32.45548261473454,4.62433833706785,0.24976150980444606,0.6112141609191895,32.02228981451671,4.927585882607052,0.2707721684181064
3,66.2109522819519,37.46678160764979,5.878516320086381,0.3322246295802023,0.06157398223876953,27.710274781962294,4.040897075305082,0.2231909342654815,0.6308069229125977,21.656373714565433,4.052604366048886,0.23016509427799411
3,51.880171060562134,42.48561332907619,6.244312950256726,0.34772775320161764,0.06244516372680664,31.734456189146712,4.486358101161323,0.24268381743914696,0.6147761344909668,29.371265101865966,4.683877982782578,0.2587654574738034
3,46.39174509048462,44.235839258140786,6.398867050778906,0.35265948334190667,0.05730009078979492,35.73522389743387,5.062673920192753,0.2746631066618194,0.5184218883514404,45.699057714046404,5.288351745497374,0.2832691946787761
3,53.547314167022705,45.68096693983092,6.509995794882201,0.35928528048862035,0.06810998916625977,39.57291759589444,5.461457612372679,0.2977189262430298,0.598484992980957,49.75364103629127,5.17732803128479,0.2765268042889092
3,57.94169783592224,35.61290789169303,5.509679189742215,0.3093219850412776,0.06676769256591797,43.445540977840324,5.9335463879355075,0.3414055476322346,0.621840238571167,49.53625541292354,5.912897060649663,0.3256844868151171
3,55.21880030632019,32.548651628183606,5.194693369018971,0.2940425000812449,0.06393599510192871,45.26778381846191,6.193309727420951,0.3719251863747566,0.6779830455780029,49.23256025514014,5.929739023027094,0.3311575219369815
3,50.25374722480774,45.834665575942964,6.522002215230946,0.35970100431566504,0.06298208236694336,36.62766856886646,5.144969133017346,0.27924713444878474,0.6245548725128174,47.47729936617881,5.239744244787941,0.2793453689935007
3,29.950949907302856,29.570297732640874,4.956129888472138,0.28220169622111124,0.06369900703430176,45.48672678991253,6.235232488319297,0.37671943455596657,0.673865795135498,49.06262155723463,5.925705366574559,0.3317655664914595
4,29.038037061691284,22.517595005961898,4.191605941027473,0.25400297511983483,0.09409093856811523,25.36852480613888,3.844055424806456,0.2494792783931913,0.9218919277191162,41.701713893548224,5.803811975205868,0.34963559376820025
4,38.80516290664673,46.5173888293599,6.597980176470391,0.37207544114330826,0.12818479537963867,31.792918247863216,4.767105524358477,0.26994910435725056,1.1581721305847168,31.041393955148546,4.955041166850054,0.27648209090921155
4,37.48845291137695,46.22109366351176,6.532377010537622,0.3692714033509444,0.12036609649658203,31.723849733868605,4.740589143301472,0.2688032604304624,1.0379679203033447,25.231580750020385,4.563922280254136,0.25567090741247084
4,59.73711705207825,41.24674061010368,5.940511050276332,0.3358197994217285,0.10671210289001465,29.444036415660033,4.397690057955249,0.25952442726417874,1.1442608833312988,18.89276886837041,3.721698689503075,0.2086566631019284
4,45.168673038482666,51.80102430011049,6.9915109269542866,0.39367904310275853,0.15263795852661133,31.488622814828343,4.759559692883713,0.26867123326511244,1.1841809749603271,33.93985937687098,5.268120199406928,0.2938782387129258
4,57.858938217163086,41.23224647450033,5.957119421115866,0.33693327581374044,0.1113121509552002,29.43684266686414,4.401073852526058,0.2581943025271955,1.0367119312286377,19.224351843840843,3.771899031148577,0.21135590407727625
4,55.447224855422974,13.079839866325045,3.1141828961928026,0.22660292274017846,0.1066749095916748,8.2604588761436,2.3249312982495614,0.18873188225573556,1.0865890979766846,32.795579565061395,4.870180885906926,0.3508583407442301
4,67.08060097694397,49.20912336760578,6.6258860832374245,0.37188284657476783,0.10691499710083008,34.68134910466537,5.116800440986291,0.29820260721884,1.065946102142334,35.658975461213885,5.352967616266061,0.2994254872166199
4,49.98062515258789,39.243626705981406,5.638349197615436,0.3187474375070074,0.10723090171813965,42.77274224907746,5.834235718478325,0.38672978908947697,1.106015920639038,51.27354342374766,5.972599143769067,0.35913318048807846
